Наименование;ИНН;Адрес;
МБОУ 'ВЕЛИКЕНТСКАЯ ООШ';0512011735;Российская Федерация,368628,Дагестан Респ,Дербентский р-н,Великент с,УЛИЦА АЛИЕВА,ДОМ 49
МБОУ 'БУСКРИНСКАЯ СОШ';0511003026;Российская Федерация,368581,Дагестан Респ,Дахадаевский р-н,Бускри с,УЛИЦА ШКОЛЬНАЯ,ДОМ 34
МБОУ 'БУРГИМАКМАХИНСКАЯ СОШ';0502004880;Российская Федерация,368291,Дагестан Респ,Акушинский р-н,Бургимакмахи с,УЛИЦА БУРГИМАХИНСКИЙ,ДОМ 2
МБОУ 'БУГЛЕНСКАЯ СОШ ИМЕНИ Ш.И.ШИХСАИДОВА';0507009667;Российская Федерация,368216,Дагестан Респ,Буйнакский р-н,Буглен с,УЛИЦА СПОРТИВНАЯ,ДОМ 6
МБОУ 'БОТАЮРТОВСКАЯ СОШ ИМ. Н.П.ЖЕРДЕВА';0534024833;Российская Федерация,368043,Дагестан Респ,Хасавюртовский р-н,Ботаюрт с,УЛИЦА ТАШАВ-ХАДЖИ,ДОМ 21
МБОУ 'БОТАШЮРТОВСКАЯ СОШ ИМ.Б.Т.АХАЕВА';0534024953;Российская Федерация,368030,Дагестан Респ,Хасавюртовский р-н,Боташюрт с,УЛИЦА ЮЖНАЯ,ДОМ 2А
МБОУ 'БОРАГАНГЕЧУВСКАЯ СОШ';0534029479;Российская Федерация,368017,Дагестан Респ,Хасавюртовский р-н,Борагангечув с,УЛИЦА ПЕРВАЯ,ДОМ 42
МБОУ 'БИЛЬГАДИНСКАЯ ООШ ИМ.ГУСЕЙНОВА С.И.';0512011598;Российская Федерация,368622,Дагестан Респ,Дербентский р-н,Бильгади с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 101 А
МБОУ  'БЕРИКЕЙСКАЯ СОШ';0512027245;Российская Федерация,368625,Дагестан Респ,Дербентский р-н,Берикей с,УЛИЦА РАСУЛА ГАМЗАТОВА,ДОМ 4
МБОУ 'БЕЛИДЖИНСКАЯ ГИМНАЗИЯ № 1';0512027277;Российская Федерация,368615,Дагестан Респ,Дербентский р-н,Белиджи п,УЛИЦА ПОЧТОВАЯ,1
МБОУ 'БАММАТЮРТОВСКАЯ СОШ';0534029937;Российская Федерация,368017,Дагестан Респ,Хасавюртовский р-н,Бамматюрт с
МБОУ 'БАЙРАМАУЛЬСКАЯ СОШ';0534024600;Российская Федерация,368026,Дагестан Респ,Хасавюртовский р-н,Байрамаул с
МБОУ 'БАБАЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 3 ИМ З.А МАРТУНКАЕВА';0505002828;Российская Федерация,368060,Дагестан Респ,Бабаюртовский р-н,Бабаюрт с,УЛИЦА ИРЧИ КАЗАКА,80
МБОУ 'АШТЫНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0511003160;Российская Федерация,368577,Дагестан Респ,Дахадаевский р-н,Ашты с,ДОМ 26
МБОУ 'АЧИСИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2';0522015418;"Российская Федерация,368541,Дагестан Респ,Карабудахкентский р-н,Ачису пгт,УЛИЦА ШКОЛЬНАЯ,ДОМ 1 ""А"""
МБОУ 'АЧИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1';0522009453;Российская Федерация,368530,Дагестан Респ,Карабудахкентский р-н,Ачису пгт,УЛИЦА ШКОЛЬНАЯ,1
МБОУ 'АРАБЛИНСКАЯ СОШ'.;0512011728;Российская Федерация,368613,Дагестан Респ,Дербентский р-н,Араблинское с,УЛИЦА ВОКЗАЛЬНАЯ,ДОМ 14
МБОУ 'АНЧИКСКАЯ СОШ';0503005340;Российская Федерация,368995,Дагестан Респ,Ахвахский р-н,Анчих с,УЛ АНЧИХСКАЯ,ДОМ 2
МБОУ 'АЛХОДЖАКЕНТСКАЯ СОШ ИМ. ИСМАИЛОВА Ш.И.';0515013716;Российская Федерация,368555,Дагестан Респ,Каякентский р-н,Алхаджикент с,УЛИЦА КОТРОВА,1
МБОУ 'АКУШИНСКАЯ СОШ №3';0502005281;Российская Федерация,368280,Дагестан Респ,Акушинский р-н,Акуша с,УЛИЦА АЛИГАДЖИ АКУШИНСКОГО,ДОМ 89
МБОУ 'АКУШИНСКАЯ СОШ №1 ИМ. С.М. КИРОВА';0502004746;Российская Федерация,368280,Дагестан Респ,Акушинский р-н,Акуша с,УЛИЦА АЛИГАДЖИ АКУШИНСКОГО,ДОМ 70
МБОУ 'АКСАЙСКАЯ СОШ № 2 ИМ. Х.Г.МАГИДОВА';0534011619;Российская Федерация,368031,Дагестан Респ,Хасавюртовский р-н,Аксай с,УЛИЦА АЛИМПАША-САЛАВАТОВА,ДОМ 16
МБОУ 'АКСАЙСКАЯ СОШ № 1 ИМ. З.Н.БАТЫРМУРЗАЕВА';0534021511;Российская Федерация,368031,Дагестан Респ,Хасавюртовский р-н,Аксай с,УЛИЦА ВИНОГРАДНАЯ,ДОМ 1
МБОУ 'АКБУЛАТЮРТОВСКАЯ СОШ';0534029510;Российская Федерация,368049,Дагестан Респ,Хасавюртовский р-н,Акбулатюрт с,УЛИЦА ШКОЛЬНАЯ,ДОМ 21
МБОУ 'АДИЛЬЯНГИЮРТОВСКАЯ СОШ ИМ. ЗАКАРЬЯЕВА Д.М.';0505002842;Российская Федерация,368063,Дагестан Респ,Бабаюртовский р-н,Адиль-Янгиюрт с,УЛИЦА ШКОЛЬНАЯ,ДОМ 1
МБОУ 'АДЖИМАЖАГАТЮРТОВСКАЯ СОШ';0534029888;Российская Федерация,368030,Дагестан Респ,Хасавюртовский р-н,Аджимажагатюрт с
МБОУ 'АДАНАКСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0522011050;Российская Федерация,368539,Дагестан Респ,Карабудахкентский р-н,Аданак с,УЛИЦА ЛЕНИНА,ДОМ 23/КОРПУС А
МБОУ 'АГЛОБИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0512027291;Российская Федерация,368617,Дагестан Респ,Дербентский р-н,Аглоби с,УЛИЦА ШКОЛЬНАЯ,ДОМ 8
МБОУ 'АГВАЛИНСКАЯ ГИМНАЗИЯ';0537003824;Российская Федерация,368900,Дагестан Респ,Цумадинский р-н,Агвали с,УЛИЦА САБИГУЛАЕВА,ДОМ 30
МБОУ 'АГАЧАУЛЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ. МАЙОРА ПОЛИЦИИ ГАБИЛОВА ГАБИЛА';0522010924;Российская Федерация,368530,Дагестан Респ,Карабудахкентский р-н,Агачаул с,ЛИНИЯ 1-Я,ДОМ 88
МБОУ 'ЧИНАРСКАЯ СОШ №1';0512011580;Российская Федерация,368622,Дагестан Респ,Дербентский р-н,Чинар с,УЛИЦА ЛЕНИНА,ДОМ 3
МБОУ 'СОШ № 6';0561041940;Российская Федерация,367039,Дагестан Респ,Махачкала г,Новый Хушет с,УЛ ГАГАРИНА,1/А
МБОУ 'СОШ № 14';0561056513;Российская Федерация,367000,Дагестан Респ,Махачкала г,УЛИЦА ДАНИЯЛОВА,77
МБОУ ' СОШ ИМ. ГАДЖИБАБАЕВА Э.Н.' СЕЛА НИЖНИЙ ДЖАЛГАН;0512011608;Российская Федерация,368612,Дагестан Респ,Дербентский р-н,Нижний Джалган с
МБОУ 'УРКАРАХСКИЙ  МНОГОПРОФИЛЬНЫЙ ЛИЦЕЙ ИМ. АЛИСУЛТАНОВА МАГОМЕДГАДЖИ ГУСЕЙНОВИЧА';0511004950;Российская Федерация,368795,Дагестан Респ,Дахадаевский р-н,Уркарах с,УЛИЦА АЛИСУЛТАНОВА МАГОМЕДГАДЖИ АЛИСУЛТАНОВИЧА,ДОМ 24
МБОУ 'СОШ №53';0561056376;Российская Федерация,367025,Дагестан Респ,Махачкала г,П ТУРАЛИ
МБОУ 'МАНАСКЕНТСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0522011371;Российская Федерация,368549,Дагестан Респ,Карабудахкентский р-н,Манаскент с,УЛ КОРКМАСОВА,15
МБОУ 'КУБАЧИНСКАЯ НОШ-ДС';0511003040;Российская Федерация,368572,Дагестан Респ,Дахадаевский р-н,Кубачи с,УЛИЦА ИНТЕРНАЦИОНАЛЬНАЯ,ДОМ 3
МБОУ 'СОШ № 60';0572021791;Российская Федерация,367904,Дагестан Респ,Махачкала г,Тарки пгт,УЛИЦА МОРФЛОТНАЯ,ДОМ 5
МБОУ 'МНОГОПРОФИЛЬНЫЙ ЛИЦЕЙ № 30';0562066994;Российская Федерация,367000,Дагестан Респ,Махачкала г,УЛИЦА АБДУЛХАКИМА ИСМАИЛОВА,ДОМ 66/КОРПУС А
МБОУ 'КАРАБУДАХКЕНТСКАЯ СОШ № 2';0522010995;Российская Федерация,368530,Дагестан Респ,Карабудахкентский р-н,Карабудахкент с,УЛ ЖУКОВСКОГО,1
МБОУ 'СОШ № 57';0562072028;Российская Федерация,367904,Дагестан Респ,Махачкала г,Тарки пгт
МБОУ 'ИВАН-КУТАНСКАЯ ООШ';0511004213;Российская Федерация,368586,Дагестан Респ,Дахадаевский р-н,Ицари с
МБДОУ 'ЦОЛОДИНСКИЙ ДЕТСКИЙ САД 'УЛЫБКА';0503006746;Российская Федерация,368997,Дагестан Респ,Ахвахский р-н,Цолода с
МБДОУ 'ТУКИТИНСКИЙ ДЕТСКИЙ САД 'РАДУГА';0503005541;Российская Федерация,368998,Дагестан Респ,Ахвахский р-н,Тукита с,УЛИЦА ТУКИТИНСКАЯ,ДОМ 55
МБДОУ 'ТЛИБИШИНСКИЙ ДЕТСКИЙ САД 'СОКОЛЕНОК';0503005809;Российская Федерация,368993,Дагестан Респ,Ахвахский р-н,Тлибишо с,УЛИЦА ТЛИБИШИНСКАЯ,ДОМ 141А
МБДОУ 'ТАД-МАГИТЛИНСКИЙ ДЕТСКИЙ САД 'ОРЛЕНОК';0503005661;Российская Федерация,368993,Дагестан Респ,Ахвахский р-н,Тад-магитль с,УЛ ТАД-МАГИТЛИНСКАЯ,ДОМ 179
МБДОУ 'МЕСТЕРУХСКИЙ ДЕТСКИЙ САД';0503005502;Российская Федерация,368998,Дагестан Респ,Ахвахский р-н,Местерух с,УЛ МЕСТЕРУХСКАЯ,ДОМ 148
МБДОУ 'ЛОЛОГОНИТЛИНСКИЙ ДЕТСКИЙ САД 'ТАРХО';0503005855;Российская Федерация,368993,Дагестан Респ,Ахвахский р-н,Лологонитль с
МБДОУ 'КУДИЯБРОСИНСКИЙ  ДЕТСКИЙ САД 'ЛАСТОЧКА';0503005439;Российская Федерация,368994,Дагестан Респ,Ахвахский р-н,КудиябРосо с
МБДОУ 'КАРАТИНСКИЙ ДЕТСКИЙ САД 'УЛЫБКА';0503009472;Российская Федерация,368990,Дагестан Респ,Ахвахский р-н,Карата с
МБДОУ 'КАРАТИНСКИЙ ДЕТСКИЙ САД 'СОЛНЫШКО';0503006143;Российская Федерация,368990,Дагестан Респ,Ахвахский р-н,Карата с
МБДОУ ИНГЕРДАХСКИЙ ДЕТСКИЙ САД 'РАДОСТЬ';0503005904;Российская Федерация,368998,Дагестан Респ,Ахвахский р-н,Ингердах с
МБДОУ 'ИЗАНИНСКИЙ ДЕТСКИЙ САД 'ОРЛЕНОК';0503005407;Российская Федерация,368990,Дагестан Респ,Ахвахский р-н,Карата с,УЛ БОКОХИНСКАЯ,ДОМ 2Б
МБОУ 'НАЧАЛЬНАЯ ШКОЛА-ДЕТСКИЙ САД №66';0560034820;Российская Федерация,367032,Дагестан Респ,Махачкала г,УЛ М.ГАДЖИЕВА,ДОМ 198/КОРПУС А
МБОУ 'СОШ №7' ГОРОДСКОГО ОКРУГА 'ГОРОД ДАГЕСТАНСКИЕ ОГНИ';0550003809;Российская Федерация,368670,Дагестан Респ,Дагестанские Огни г,УЛ СИГИЗМУНДА АЛЕКСАНДРОВИЧА ЛЕВАНЕВСКОГО,17/0,0
МБОУ 'СОШ №1'ГОРОДСКОГО ОКРУГА 'ГОРОД ДАГЕСТАНСКИЕ ОГНИ';0550004016;Российская Федерация,368670,Дагестан Респ,Дагестанские Огни г,ПЛ КИРОВА,21
МБОУ 'РУКЕЛЬСКАЯ СОШ ИМ.Н.С.АХМЕДОВА';0512011630;Российская Федерация,368626,Дагестан Респ,Дербентский р-н,Рукель с,УЛИЦА ШКОЛЬНАЯ,ДОМ 20
МБОУ 'ООШ ИМ. Г. ДАВЫДОВОЙ';0512011527;Российская Федерация,368612,Дагестан Респ,Дербентский р-н,Джалган с
МБОУ 'ГИМНАЗИЯ №56';0561054001;Российская Федерация,367000,Дагестан Респ,Махачкала г,ПР-КТ ПЕТРА ПЕРВОГО,44/Д
МКОУ 'МИАТЛИНСКАЯ СОШ';0516008290;Российская Федерация,368101,Дагестан Респ,Кизилюртовский р-н,Миатли с,Б/Н
МКОУ 'ДАНУХСКАЯ СОШ';0509006622;Российская Федерация,368930,Дагестан Респ,Гумбетовский р-н,Данух с
МКОУ 'ГИМНАЗИЯ №1';0546013875;Российская Федерация,368122,Дагестан Респ,Кизилюрт г,УЛ ГАЗИМАГОМЕДА,ДОМ 59/КОРПУС Б
МКОУ 'ШИДИБСКАЯ СОШ';0532000210;Российская Федерация,368427,Дагестан Респ,Тляратинский р-н,Ланда с
МКОУ 'ЦАНАТЛИНСКАЯ ООШ';0509006453;Российская Федерация,368934,Дагестан Респ,Гумбетовский р-н,Цанатль с
МКОУ 'Уллучаринская ООШ';0502004986;Российская Федерация,368290,Дагестан Респ,Акушинский р-н,Уллучара с,МЕСТНОСТЬ ТИЛАКАТ,ДОМ 12
МКОУ 'ТЛЕЗДИНСКАЯ НОШ';0528008488;Российская Федерация,368434,Дагестан Респ,Шамильский р-н,Тлезда с,УЛИЦА НАЗИРБЕГ МАГОМЕДОВА,ДОМ 25
